ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Purchase Amount,Currency,Subscription Start Date,Subscription Expiration,Demo User,Free Trial User,Auto Renew,Country,User Type,Lead Platform,Email Subscriber,Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,USD Purchase Amount,USD Purchase Amount Clean
16082,FRA,Lifetime,INITIAL_PURCHASE,Web,0.0,USD,2018-12-14,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,1,1,0,1,0,0.0,0.0
16085,FRA,Limited,INITIAL_PURCHASE,Web,69.57,USD,2020-01-21,2021-01-21,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,34,18,6,10,2,69.57,69.57
16087,ESP,Limited,INITIAL_PURCHASE,Web,38.34,USD,2020-03-18,2020-06-18,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,5,1,0,1,0,38.34,38.34
16090,ESP,Limited,RENEWAL,Web,79.0,USD,2019-04-21,2020-01-21,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,121,5,0,3,0,79.0,79.0
16092,TGL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2018-11-29,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,10,0,0,0,0,189.0,189.0
16093,FRA,Limited,INITIAL_PURCHASE,Web,38.13,USD,2019-07-22,2019-10-22,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,195,16,0,14,0,38.13,38.13
16094,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-01-11,2020-01-11,No,No,Off,Other,Other,Unknown,No,No,18,0,0,0,0,0.0,0.0
16099,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-27,2019-11-27,No,No,On,US/Canada,Consumer,Web,Yes,Yes,80,4,2,3,1,0.0,0.0
16100,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-03-20,2020-06-20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,6,0,0,0,0,35.97,35.97
16101,ESP,Limited,RENEWAL,Web,79.0,USD,2019-08-01,2020-05-04,No,Yes,On,Other,Consumer,Web,Yes,Yes,2,0,0,0,0,79.0,79.0
16103,ESP,Limited,INITIAL_PURCHASE,Web,39.0,USD,2020-01-06,2020-04-06,No,No,On,US/Canada,Consumer,Web,Yes,Yes,18,5,0,5,0,39.0,39.0
16104,NED,Limited,INITIAL_PURCHASE,Web,39.2,EUR,2020-02-20,2020-05-24,No,Yes,On,Europe,Consumer,Web,No,Yes,1,1,0,1,0,43.120000000000005,43.120000000000005
16105,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-02-28,2020-02-28,No,No,Off,Other,Other,Unknown,No,No,20,15,3,3,1,0.0,0.0
16109,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-12-31,2019-12-31,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0,0.0,0.0
16111,FRA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-12-03,2019-12-03,No,No,Off,US/Canada,Consumer,Web,No,Yes,13,8,2,4,1,0.0,0.0
16112,ALL,Lifetime,INITIAL_PURCHASE,Web,206.39,USD,2020-03-08,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,5,0,0,0,0,206.39,206.39
16114,POR,Lifetime,INITIAL_PURCHASE,Web,179.0,USD,2019-12-02,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,2,1,0,1,0,179.0,179.0
16115,ALL,Lifetime,INITIAL_PURCHASE,Web,210.94,USD,2020-03-14,2099-01-01,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,63,53,49,5,5,210.94,210.94
16117,ALL,Limited,INITIAL_PURCHASE,Web,151.52,USD,2020-03-25,2022-03-25,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,120,10,5,6,2,151.52,151.52
16118,ALL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2020-02-20,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,112,7,1,7,1,189.0,189.0
16120,ALL,Lifetime,INITIAL_PURCHASE,Web,210.94,USD,2020-03-09,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,153,23,0,21,0,210.94,210.94
16122,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-01-27,2020-04-30,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,17,4,0,3,0,35.97,35.97
16128,TGL,Lifetime,INITIAL_PURCHASE,Web,197.91,USD,2020-01-02,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,11,6,2,3,1,197.91,197.91
16130,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-14,2019-12-02,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0,0.0,0.0
16131,TGL,Limited,RENEWAL,Web,79.0,USD,2019-05-01,2019-11-12,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,8,0,0,0,0,79.0,79.0
16132,ESP,Limited,RENEWAL,Web,169.0,USD,2018-10-26,2020-10-26,No,No,On,US/Canada,Other,Web,Yes,Yes,1,0,0,0,0,169.0,169.0
16139,DEU,Limited,INITIAL_PURCHASE,Web,94.5,GBP,2020-01-04,2020-07-11,No,Yes,On,Europe,Consumer,Web,No,Yes,15,12,10,5,3,119.07000000000001,119.07000000000001
16140,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,USD,2020-03-28,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,3,0,0,0,0,216.66,216.66
16141,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-24,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,27,8,6,2,1,199.0,199.0
16142,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-21,2099-01-01,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,14,8,8,1,1,199.0,199.0
16144,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-18,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,No,Yes,3,0,0,0,0,199.0,199.0
16148,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-02-17,2019-05-17,No,No,Off,Other,Other,Unknown,No,No,18,2,2,1,1,0.0,0.0
16149,KOR,Limited,RENEWAL,Web,35.97,USD,2019-05-10,2020-05-29,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,3,1,0,1,0,35.97,35.97
16150,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-03-21,2020-06-28,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,127,127,121,5,2,35.97,35.97
16151,ALL,Lifetime,INITIAL_PURCHASE,Web,213.93,USD,2020-03-28,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,239,168,126,16,4,213.93,213.93
16154,GRK,Limited,RENEWAL,Web,74.17,GBP,2019-08-08,2020-08-08,No,No,On,Other,Other,Unknown,No,No,2,0,0,0,0,93.4542,93.4542
16155,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,USD,2020-03-28,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,41,33,15,13,4,217.41,217.41
16156,ESP,Limited,INITIAL_PURCHASE,Web,41.73,USD,2019-07-23,2019-10-26,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,159,7,0,7,0,41.73,41.73
16158,ENG,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-10-10,2019-10-10,No,No,On,Other,Consumer,Web,Yes,Yes,1,0,0,0,0,0.0,0.0
16160,ALL,Lifetime,INITIAL_PURCHASE,Web,211.74,USD,2020-03-04,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,9,3,0,2,0,211.74,211.74
16163,ENG,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-01-12,2019-04-14,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,28,0,0,0,0,0.0,0.0
16164,ALL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2020-03-01,2099-01-01,No,No,Off,Other,Consumer,Web,No,Yes,137,19,5,7,2,189.0,189.0
16166,ESP,Limited,RENEWAL,Web,35.97,USD,2019-12-07,2020-06-07,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,23,23,0,4,0,35.97,35.97
16167,HEB,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-04-20,2019-07-20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,139,2,0,2,0,0.0,0.0
16173,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,USD,2020-03-27,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,100,24,8,7,1,216.66,216.66
16175,SVE,Limited,INITIAL_PURCHASE,Web,132.34,USD,2019-11-20,2021-11-20,No,No,Off,Other,Other,Unknown,No,No,4,0,0,0,0,132.34,132.34
16177,ENG,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-23,2020-02-23,Yes,No,Off,US/Canada,Consumer,App,No,Yes,103,103,13,63,2,0.0,0.0
16178,ALL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2020-02-21,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,137,47,7,19,2,189.0,189.0
16181,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-05-23,2019-11-23,Yes,No,Off,US/Canada,Consumer,Web,Yes,Yes,200,17,0,9,0,0.0,0.0
16182,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-25,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,5,1,0,1,0,199.0,199.0
16183,JPN,Limited,INITIAL_PURCHASE,Web,39.0,USD,2019-08-05,2019-11-08,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,57,0,0,0,0,39.0,39.0
16184,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-26,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,5,3,0,1,0,199.0,199.0
16187,ARA,Limited,RENEWAL,Web,79.0,USD,2019-06-20,2020-03-23,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0,79.0,79.0
16190,POR,Limited,RENEWAL,Web,89.0,EUR,2019-10-15,2020-10-15,No,No,On,Europe,Consumer,Web,No,Yes,1,0,0,0,0,97.9,97.9
16193,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-02-21,2019-08-20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,200,31,0,22,0,0.0,0.0
16194,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-29,2020-11-29,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0,0.0,0.0
16196,ENG,Lifetime,INITIAL_PURCHASE,Web,0.0,EUR,2018-12-09,2099-01-01,No,No,Off,Europe,Consumer,Web,Yes,Yes,9,0,0,0,0,0.0,0.0
16199,ESP,Limited,RENEWAL,Web,35.97,USD,2019-07-22,2020-05-29,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,3,2,1,2,1,35.97,35.97
16201,JPN,Limited,INITIAL_PURCHASE,Web,49.0,EUR,2019-12-12,2020-04-01,No,Yes,On,Europe,Consumer,Web,No,Yes,1,0,0,0,0,53.900000000000006,53.900000000000006
16202,ESC,Limited,INITIAL_PURCHASE,Web,15.83,GBP,2018-11-27,2019-04-01,No,No,On,Europe,Consumer,Web,Yes,Yes,40,0,0,0,0,19.945800000000002,19.945800000000002
16203,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-26,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,5,0,0,0,0,199.0,199.0
16204,ITA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-12-05,2019-12-19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0,0.0,0.0
16205,ITA,Limited,RENEWAL,Web,74.17,GBP,2019-09-29,2020-09-29,No,No,On,Other,Other,Unknown,No,No,2,0,0,0,0,93.4542,93.4542
16207,ALL,Lifetime,INITIAL_PURCHASE,Web,212.13,USD,2020-03-11,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0,212.13,212.13
16209,FRA,Limited,RENEWAL,Web,40.83,GBP,2019-09-13,2020-06-13,No,No,On,Other,Other,Unknown,No,No,2,1,0,1,0,51.4458,51.4458
16210,ALL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2020-03-06,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,248,160,16,59,7,189.0,189.0
16212,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-22,2019-11-24,No,No,On,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0,0.0,0.0
16213,ESP,Limited,RENEWAL,Web,35.97,USD,2019-05-25,2020-05-25,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0,35.97,35.97
16217,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,2020-03-18,2020-09-18,No,No,Off,Other,Other,Unknown,No,No,5,0,0,0,0,65.94,65.94
16219,ESP,Limited,INITIAL_PURCHASE,Web,39.16,USD,2020-03-28,2020-07-05,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0,39.16,39.16
16226,FRA,Limited,INITIAL_PURCHASE,Web,38.49,USD,2018-10-27,2020-04-30,No,No,On,US/Canada,Consumer,Web,Yes,Yes,14,5,0,3,0,38.49,38.49
16227,FRA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-13,2019-05-13,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,48,0,0,0,0,0.0,0.0
16229,ALL,Lifetime,INITIAL_PURCHASE,Web,212.43,USD,2020-03-17,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,11,9,0,2,0,212.43,212.43
16235,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-28,2019-08-28,No,No,On,US/Canada,Consumer,Web,Yes,Yes,46,0,0,0,0,0.0,0.0
16237,ESP,Limited,RENEWAL,Web,119.0,USD,2019-04-30,2020-05-01,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,4,4,0,2,0,119.0,119.0
16238,ALL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2020-03-03,2099-01-01,Yes,No,Off,US/Canada,Consumer,Web,Yes,Yes,170,98,20,68,7,189.0,189.0
16242,ALL,Lifetime,INITIAL_PURCHASE,Web,212.93,USD,2020-03-19,2099-01-01,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,148,0,0,0,0,212.93,212.93
16245,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-03-25,2020-06-25,No,No,On,Other,Other,Unknown,No,No,5,0,0,0,0,35.97,35.97
16246,EBR,Limited,INITIAL_PURCHASE,Web,0.0,EUR,2019-01-12,2019-07-12,No,No,On,Europe,Consumer,Web,Yes,Yes,149,9,0,9,0,0.0,0.0
16247,ESP,Limited,INITIAL_PURCHASE,Web,70.06,USD,2020-01-17,2020-07-22,No,Yes,On,US/Canada,Other,Web,Yes,Yes,12,6,5,2,1,70.06,70.06
16248,SVE,Limited,INITIAL_PURCHASE,Web,12.5,GBP,2019-05-28,2019-11-28,No,No,On,Europe,Consumer,Web,Yes,Yes,51,2,0,2,0,15.75,15.75
16249,ESP,Limited,INITIAL_PURCHASE,Web,39.0,USD,2019-08-16,2020-02-19,No,Yes,On,Other,Consumer,Web,Yes,Yes,12,0,0,0,0,39.0,39.0
16251,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-02,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,143,12,8,5,1,199.0,199.0
16253,ALL,Limited,RENEWAL,Web,179.0,USD,2019-04-09,2021-04-09,Yes,No,Off,US/Canada,Consumer,App,No,Yes,5,4,2,3,1,179.0,179.0
16256,ALL,Limited,INITIAL_PURCHASE,Web,143.76,USD,2020-02-24,2022-02-24,No,No,On,US/Canada,Consumer,Web,Yes,Yes,118,3,3,1,1,143.76,143.76
16264,EBR,Limited,INITIAL_PURCHASE,Web,62.3,EUR,2020-02-14,2020-08-17,No,Yes,Off,Europe,Consumer,Web,No,Yes,15,13,11,4,3,68.53,68.53
16267,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-30,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,88,28,2,18,1,199.0,199.0
16268,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,2019-07-01,2019-10-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,17,0,0,0,0,35.97,35.97
16272,EBR,Limited,INITIAL_PURCHASE,Web,13.61,GBP,2018-12-03,2019-03-03,No,No,On,Europe,Consumer,Web,Yes,Yes,34,2,0,1,0,17.1486,17.1486
16274,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-12-22,2019-12-28,No,No,Off,Other,Consumer,Web,Yes,Yes,1,0,0,0,0,0.0,0.0
16276,TGL,Limited,INITIAL_PURCHASE,Web,107.88,USD,2019-10-22,2020-10-30,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0,107.88,107.88
16279,ALL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2020-02-29,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,8,4,0,2,0,189.0,189.0
16280,CHI,Lifetime,INITIAL_PURCHASE,Web,49.0,USD,2019-06-15,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,2,1,0,1,0,49.0,49.0
16281,FRA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-01-25,2020-01-25,No,No,On,US/Canada,Consumer,Web,Yes,Yes,128,35,0,34,0,0.0,0.0
16282,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-02-25,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,No,Yes,7,7,5,4,2,199.0,199.0
16283,ALL,Lifetime,INITIAL_PURCHASE,Web,200.91,USD,2020-03-15,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,30,13,4,4,1,200.91,200.91
16284,ESP,Limited,INITIAL_PURCHASE,Web,39.03,USD,2020-03-28,2020-06-28,No,No,On,US/Canada,Consumer,Web,Yes,Yes,18,9,9,2,2,39.03,39.03
16287,ENG,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-03-05,2020-03-05,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,39,7,0,6,0,0.0,0.0
16290,FRA,Limited,RENEWAL,Web,35.97,USD,2019-05-29,2020-06-20,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,4,0,0,0,0,35.97,35.97
16293,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-16,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,162,8,1,7,1,199.0,199.0
16298,FRA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-01-05,2020-02-05,No,No,Off,Other,Other,Unknown,No,No,23,15,5,8,1,0.0,0.0
16299,DEU,Limited,INITIAL_PURCHASE,Web,89.4,EUR,2019-10-21,2020-04-21,No,No,On,Europe,Consumer,Web,Yes,Yes,1,0,0,0,0,98.34000000000002,98.34000000000002
16300,EBR,Limited,RENEWAL,Web,16.81,EUR,2018-10-10,2019-12-12,No,No,Off,Europe,Consumer,Web,Yes,Yes,150,1,0,1,0,18.491,18.491
16301,ALL,Lifetime,INITIAL_PURCHASE,Web,205.3,USD,2020-02-20,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,113,14,2,11,2,205.3,205.3
16302,POR,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-02-09,2020-02-09,No,No,Off,Other,Other,Unknown,No,No,9,0,0,0,0,0.0,0.0
16307,SVE,Lifetime,INITIAL_PURCHASE,Web,198.0,GBP,2019-12-26,2099-01-01,No,No,Off,Europe,Consumer,Web,Yes,Yes,6,5,3,2,1,249.48,249.48
16308,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-03-10,2020-06-10,No,No,On,Other,Other,Unknown,No,No,17,11,0,1,0,35.97,35.97
16309,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-16,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,16,0,0,0,0,199.0,199.0
16311,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-12-27,2019-12-27,No,No,Off,US/Canada,Consumer,Web,No,Yes,9,3,0,2,0,0.0,0.0
16312,FRA,Limited,RENEWAL,Web,10.83,GBP,2019-06-02,2020-03-02,No,No,Off,Europe,Consumer,Web,No,Yes,5,0,0,0,0,13.6458,13.6458
16313,TGL,Limited,RENEWAL,Web,35.97,USD,2018-12-04,2020-06-04,No,No,On,US/Canada,Consumer,Web,Yes,Yes,3,2,0,2,0,35.97,35.97
16315,ESP,Limited,RENEWAL,Web,35.97,USD,2019-11-28,2020-05-28,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,9,5,2,2,1,35.97,35.97
16321,ALL,Lifetime,INITIAL_PURCHASE,Web,189.0,USD,2020-02-19,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,126,52,2,33,1,189.0,189.0
16324,ALL,Lifetime,INITIAL_PURCHASE,Web,210.94,USD,2020-03-23,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,85,23,6,8,2,210.94,210.94
16331,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-10-10,2019-07-11,No,No,Off,US/Canada,Consumer,Web,No,Yes,155,128,2,100,1,0.0,0.0
16333,KOR,Limited,RENEWAL,Web,35.97,USD,2019-12-21,2020-06-21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,8,4,4,1,1,35.97,35.97
16337,FRA,Limited,RENEWAL,Web,10.83,GBP,2019-06-19,2019-10-19,Yes,No,Off,Europe,Consumer,App,Yes,Yes,2,0,0,0,0,13.6458,13.6458
16341,JPN,Lifetime,INITIAL_PURCHASE,Web,0.0,EUR,2018-12-09,2099-01-01,No,No,Off,Europe,Consumer,Web,Yes,Yes,15,0,0,0,0,0.0,0.0
16342,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,2020-03-20,2021-03-20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,21,14,0,2,0,95.88,95.88
16344,FAR,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-10-30,2019-10-30,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,17,0,0,0,0,0.0,0.0
16345,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-22,2099-01-01,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,12,11,8,4,2,199.0,199.0
16346,FRA,Limited,RENEWAL,Web,109.0,USD,2019-08-23,2020-08-23,No,No,On,Other,Other,Unknown,No,No,2,0,0,0,0,109.0,109.0
16347,ESP,Limited,RENEWAL,App,33.99,USD,2019-04-29,2020-04-28,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0,33.99,33.99
16349,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-02-23,2020-06-05,No,No,On,US/Canada,Consumer,Web,Yes,Yes,37,29,16,8,3,35.97,35.97
16352,ITA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-06-11,2019-09-14,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,140,0,0,0,0,0.0,0.0
16354,TGL,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-11-27,2020-11-27,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0,0.0,0.0
16356,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2018-10-13,2019-10-13,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,139,2,0,2,0,0.0,0.0
16358,DEU,Limited,RENEWAL,Web,79.0,USD,2019-06-08,2019-12-08,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,105,0,0,0,0,79.0,79.0
16359,EBR,Limited,INITIAL_PURCHASE,Web,38.13,USD,2019-10-09,2020-01-09,No,No,Off,Other,Other,Unknown,No,No,6,4,1,3,1,38.13,38.13
16361,ENG,Limited,RENEWAL,Web,79.0,USD,2019-01-23,2020-04-23,No,No,On,Other,Other,Unknown,No,No,5,3,0,1,0,79.0,79.0
16368,ESP,Limited,INITIAL_PURCHASE,Web,41.34,USD,2020-01-09,2020-04-09,Yes,No,Off,US/Canada,Consumer,Web,No,Yes,40,39,4,17,2,41.34,41.34
16369,ALL,Lifetime,INITIAL_PURCHASE,Web,299.0,EUR,2020-03-12,2099-01-01,No,No,Off,Other,Other,Unknown,No,No,2,0,0,0,0,328.90000000000003,328.90000000000003
16370,FRA,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-05-27,2019-08-27,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,6,4,0,1,0,0.0,0.0
16374,ENG,Limited,RENEWAL,Web,35.97,USD,2019-12-18,2020-06-18,No,No,On,Other,Consumer,Web,No,Yes,2,0,0,0,0,35.97,35.97
16375,ESP,Limited,INITIAL_PURCHASE,Web,40.95,USD,2020-02-19,2020-05-19,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,237,232,21,99,1,40.95,40.95
16377,ESP,Limited,INITIAL_PURCHASE,Web,37.91,USD,2020-02-17,2020-05-17,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,8,1,0,1,0,37.91,37.91
16378,TGL,Limited,INITIAL_PURCHASE,Web,35.97,USD,2020-03-28,2020-06-28,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,156,1,0,1,0,35.97,35.97
16379,ALL,Limited,INITIAL_PURCHASE,Web,143.76,USD,2020-03-20,2022-03-20,No,Yes,On,Other,Consumer,Web,No,Yes,1,1,1,1,1,143.76,143.76
16381,ESP,Limited,RENEWAL,Web,35.97,USD,2019-06-16,2020-06-21,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,4,0,0,0,0,35.97,35.97
16388,ALL,Lifetime,INITIAL_PURCHASE,Web,199.0,USD,2020-03-25,2099-01-01,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,190,19,8,16,5,199.0,199.0
16389,ESP,Lifetime,INITIAL_PURCHASE,Web,49.0,USD,2019-01-26,2099-01-01,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,7,7,0,4,0,49.0,49.0
16391,FRA,Limited,RENEWAL,Web,79.0,USD,2019-05-03,2020-02-29,No,No,Off,Other,Other,Unknown,No,No,2,0,0,0,0,79.0,79.0
16396,HEB,Limited,INITIAL_PURCHASE,Web,59.35,USD,2019-09-26,2020-08-26,No,No,On,US/Canada,Consumer,Web,Yes,Yes,7,6,5,2,1,59.35,59.35
16399,FRA,Limited,INITIAL_PURCHASE,Web,65.94,USD,2019-10-09,2020-04-09,No,No,Off,Other,Other,Unknown,No,No,7,5,0,2,0,65.94,65.94
16401,RUS,Limited,INITIAL_PURCHASE,Web,77.85,USD,2019-10-02,2020-04-02,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,4,0,0,0,0,77.85,77.85
16402,ESP,Limited,RENEWAL,Web,35.97,USD,2019-03-02,2020-06-02,No,No,On,US/Canada,Consumer,Web,Yes,Yes,11,10,0,2,0,35.97,35.97
16403,ITA,Limited,RENEWAL,Web,35.97,USD,2019-09-19,2020-06-19,No,No,Off,Other,Other,Unknown,No,No,15,14,0,4,0,35.97,35.97
16405,ESP,Limited,INITIAL_PURCHASE,Web,0.0,USD,2019-03-24,2022-03-24,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,7,3,1,2,1,0.0,0.0
